Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s2	w8f	Pässe	Paͤſſe	Paß	NN
s2	w90	leicht	leicht	leicht	ADJD
s2	w91	an	an	an	APPR
s2	w92	sich	ſich	sich	PRF
s2	w93	kaufen	kauffen	kaufen	VVINF
s2	w94	/	/	/	$(
s2	w95	verfälschen	verfaͤlſchen	verfälschen	VVINF
s2	w96	/	/	/	$(
s2	w97	und	und	und	KON
s2	w98	die	die	d	ART
s2	w99	sonst	ſonſt	sonst	ADV
s2	w9a	darin	darin	darin	PAV
s2	w9b	geschriebene	geſchriebene	geschreiben	ADJA
s2	w9c	Namen	Nahmen	Name	NN
s2	w9d	mit	mit	mit	APPR
s2	w9e	guter	guter	gut	ADJA
s2	w9f	Behendigkeit	Behendigkeit	Behendigkeit	NN
s2	wa0	leicht	leicht	leicht	ADJD
s2	wa1	auskratzen	auskratzen	auskratzen	VVINF
s2	wa2	/	/	/	$(
s2	wa3	und	und	und	KON
s2	wa4	ihre	ihre	ihr	PPOSAT
s2	wa5	Namen	Nahmen	Name	NN
s2	wa6	dafür	dafuͤr	dafür	PAV
s2	wa7	hinein	hinein	hinein	APZR
s2	wa8	setzen	ſetzen	setzen	VVINF
s2	wa9	können	koͤnnen	können	VMINF
s2	waa	/	/	/	$(
s2	wab	und	und	und	KON
s2	wac	dannenher	dannenhero	dannenher	PAV
s2	wad	genaue	genaue	genau	ADJA
s2	wae	acht	acht	Acht	NN
s2	waf	darauf	darauf	darauf	PAV
s2	wb0	zugeben	zugeben	zugeben	VVINF
s2	wb1	.	.	.	$.
s3	wb2	So	So	so	ADV
s3	wb3	befehlen	befehlen	befehlen	VVFIN
s3	wb4	Wir	Wir	wir	PPER
s3	wb5	hiermit	hiemit	hiermit	ADV
s3	wb6	gnädigst	gnaͤdigſt	gnädig	ADJD
s3	wb7	und	und	und	KON
s3	wb8	ernstlich	ernſtlich	ernstlich	ADJD
s3	wb9	/	/	/	$(
s3	wba	daß	daß	daß	KOUS
s3	wbb	in	in	in	APPR
s3	wbc	der	der	d	ART
s3	wbd	anvertrauten	anvertraueten	anvertraut	ADJA
s3	wbe	Botmässigkeit	Bohtmesſigkeit	Botmäßigkeit	NN
s3	wbf	solches	ſolches	solch	PIAT
s3	wc0	männiglich	maͤnniglich	männiglich	ADJD
s3	wc1	kund	kundt	kund	PTKVZ
s3	wc2	/	/	/	$(
s3	wc3	und	und	und	KON
s3	wc4	so	ſo	so	ADV
s3	wc5	wohl	wol	wohl	ADV
s3	wc6	für	fuͤr	für	APPR
s3	wc7	als	als	als	KOKOM
s3	wc8	durch	durch	durch	APPR
s3	wc9	die	die	d	ART
s3	wca	bestellte	beſtellete	bestellt	ADJA
s3	wcb	respektive	respectivè	respektiv	KON
s3	wcc	Thor-	Thor-	thor-	TRUNC
s3	wcd	Grentz-	Grentz-	grentz-	TRUNC
s3	wce	und	und	und	KON
s3	wcf	Paß-Schreiber	Paß-Schreibere	Paß-Schreiber	NN
s3	wd0	Achtung	achtung	Achtung	NN
s3	wd1	und	und	und	KON
s3	wd2	Aufsicht	aufſicht	Aufsicht	NN
s3	wd3	haben	haben	haben	VAFIN
s3	wd4	lasse	laſſe	lassen	VVFIN
s3	wd5	/	/	/	$(
s3	wd6	das	das	d	ART
s3	wd7	keine	keine	keine	PIAT
s3	wd8	Zigeuner	Ziegeuner	Zigeuner	NN
s3	wd9	weder	weder	weder	KON
s3	wda	jetzt	jetzo	jetzt	ADV
s3	wdb	des	des	d	ART
s3	wdc	Contagii	Contagii	Contagii	NE
s3	wdd	halber	halber	halber	APPO
s3	wde	/	/	/	$(
s3	wdf	noch	noch	noch	ADV
s3	we0	auch	auch	auch	ADV
s3	we1	sonsten	ſonſten	sonsten	ADV
s3	we2	künftig	kuͤnftig	künftig	ADJD
s3	we3	geduldet	geduldet	gedulden	VVPP
s3	we4	/	/	/	$(
s3	we5	sondern	ſondern	sondern	KON
s3	we6	/	/	/	$(
s3	we7	wen	wen	wen	PWS
s3	we8	sie	ſie	sie	PPER
s3	we9	von	von	von	APPR
s3	wea	Uns	Uns	wir	PPER
s3	web	oder	oder	oder	KON
s3	wec	Unser	Unſer	unsere	PPOSAT
s3	wed	Fürstl.	Fuͤrſtl.	Fürstl.	ADJA
s3	wee	Kanzlei	Cantzley	Kanzlei	NN
s3	wef	keine	keine	keine	PIAT
s3	wf0	Pässe	Paͤße	Paß	NN
s3	wf1	haben	haben	haben	VAFIN
s3	wf2	/	/	/	$(
s3	wf3	so	ſo	so	ADV
s3	wf4	gleich	gleich	gleich	ADV
s3	wf5	fortgeschafft	fortgeſchaffet	fortschaffen	VVPP
s3	wf6	/	/	/	$(
s3	wf7	auch	auch	auch	ADV
s3	wf8	da	da	da	KOUS
s3	wf9	es	es	es	PPER
s3	wfa	nötig	noͤhtig	nötig	ADJD
s3	wfb	/	/	/	$(
s3	wfc	mit	mit	mit	APPR
s3	wfd	bewehrter	bewehrter	bewehrt	ADJA
s3	wfe	Hand	Handt	Hand	NN
s3	wff	/	/	/	$(
s3	w100	und	und	und	KON
s3	w101	da	da	da	KOUS
s3	w102	sie	ſie	sie	PPER
s3	w103	sonst	ſonſt	sonst	ADV
s3	w104	nicht	nicht	nicht	PTKNEG
s3	w105	weichen	weichen	weichen	VVINF
s3	w106	wollten	wolten	wollen	VMFIN
s3	w107	/	/	/	$(
s3	w108	mit	mit	mit	APPR
s3	w109	guten	guten	gut	ADJA
s3	w10a	trockenen	truckenen	trocken	ADJA
s3	w10b	Schlägen	ſchlaͤgen	Schlag	NN
s3	w10c	zurück	zuruͤck	zurück	PTKVZ
s3	w10d	getrieben	getrieben	treiben	VVPP
s3	w10e	/	/	/	$(
s3	w10f	da	da	da	KOUS
s3	w110	sie	ſie	sie	PPER
s3	w111	aber	aber	aber	ADV
s3	w112	solche	ſolche	solch	PIAT
s3	w113	Pässe	Paͤſſe	Paß	NN
s3	w114	produzieren	produciren	produzieren	VVINF
s3	w115	sollten	ſolten	sollen	VMFIN
s3	w116	/	/	/	$(
s3	w117	angehalten	angehalten	anhalten	VVPP
s3	w118	/	/	/	$(
s3	w119	und	und	und	KON
s3	w11a	/	/	/	$(
s3	w11b	wo	wo	wo	PWAV
s3	w11c	und	und	und	KON
s3	w11d	auf	auf	auf	APPR
s3	w11e	was	was	was	PRELS
s3	w11f	Weise	Weiſe	Weise	NN
s3	w120	sie	ſie	sie	PPER
s3	w121	solche	ſolche	solch	PIAT
s3	w122	Pässe	Paͤſſe	Paß	NN
s3	w123	bekommen	bekommen	bekommen	VVINF
s3	w124	/	/	/	$(
s3	w125	wohl	wol	wohl	ADV
s3	w126	examinieret	examiniret	examinieren	VVFIN
s3	w127	werden	werden	werden	VAINF
s3	w128	/	/	/	$(
s3	w129	maßen	maſſen	messen	VVFIN
s3	w12a	auch	auch	auch	ADV
s3	w12b	alsdann	alsdan	alsdann	ADV
s3	w12c	dergleichen	dergleichen	dergleichen	PIS
s3	w12d	Paß	Paß	Paß	NN
s3	w12e	ihnen	ihnen	sie	PPER
s3	w12f	wegzunehmen	wegzunehmen	wegnehmen	VVIZU
s3	w130	/	/	/	$(
s3	w131	und	und	und	KON
s3	w132	nebst	nebſt	nebst	APPR
s3	w133	einem	einem	eine	ART
s3	w134	ausführlichen	ausfuͤhrlichen	ausführlich	ADJA
s3	w135	Berichte	Berichte	Bericht	NN
s3	w136	Uns	Uns	wir	PPER
s3	w137	oder	oder	oder	KON
s3	w138	Unser	Unſer	unsere	PPOSAT
s3	w139	Fürstl.	Fuͤrſtl.	Fürstl.	NN
s3	w13a	Geheimen	Geheimten	geheim	ADJA
s3	w13b	Rat	Raht	Rat	NN
s3	w13c	Stube	Stube	Stube	NN
s3	w13d	zu	zu	zu	APPR
s3	w13e	ferner	ferner	fern	ADJA
s3	w13f	Verordnung	Verordnung	Verordnung	NN
s3	w140	einzusenden	einzuſenden	einsenden	VVIZU
s3	w141	ist	iſt	sein	VAFIN
s3	w142	;	;	;	$.
s3	w143	Und	Und	und	KON
s3	w144	wollen	wollen	wollen	VMFIN
s3	w145	Wir	Wir	wir	PPER
s3	w146	den	den	d	ART
s3	w147	jenigen	jenigen	jenige	PIAT
s3	w148	/	/	/	$(
s3	w149	der	der	d	ART
s3	w14a	sich	ſich	sich	PRF
s3	w14b	hierunter	hierunter	hierunter	PAV
s3	w14c	fahrlässig	fahrlaͤsſig	fahrlässig	ADJD
s3	w14d	oder	oder	oder	KON
s3	w14e	säumig	ſaͤumig	säumig	ADJD
s3	w14f	bezeigt	bezeiget	bezeigen	VVPP
s3	w150	/	/	/	$(
s3	w151	oder	oder	oder	KON
s3	w152	auch	auch	auch	ADV
s3	w153	connivendo	connivendo	Connivendo	NE
s3	w154	hierwider	hiewider	hierwider	PAV
s3	w155	etwas	etwas	etwas	PIS
s3	w156	geschehen	geſchehen	geschehen	VVINF
s3	w157	lässt	laͤſſet	lassen	VVFIN
s3	w158	/	/	/	$(
s3	w159	mit	mit	mit	APPR
s3	w15a	ernster	ernſter	ernst	ADJA
s3	w15b	/	/	/	$(
s3	w15c	auch	auch	auch	ADV
s3	w15d	/	/	/	$(
s3	w15e	nach	nach	nach	APPR
s3	w15f	Befindung	befindung	Befindung	NN
s3	w160	mit	mit	mit	APPR
s3	w161	Leib-	Leib-	leib-	TRUNC
s3	w162	und	und	und	KON
s3	w163	Lebens-Straffe	Lebens-Straffe	Lebens-Straffe	NN
s3	w164	ansehen	anſehen	ansehen	VVINF
s3	w165	.	.	.	$.
s4	w166	Wonach	Wornach	wonach	PWAV
s4	w167	nebst	nebſt	nebst	APPR
s4	w168	die	die	d	ART
s4	w169	jenigen	jenigen	jenige	PIAT
s4	w16a	denen	denen	die	PRELS
s4	w16b	dieses	dieſes	diese	PDAT
s4	w16c	kund	kundt	kund	PTKVZ
s4	w16d	zutun	zuthun	zutuen	VVFIN
s4	w16e	ha	ha	Ha	NE
s4	w16f	/	/	/	$(
s4	w170	sich	ſich	sich	PRF
s4	w171	achten	achten	achten	VVINF
s4	w172	/	/	/	$(
s4	w173	und	und	und	KON
s4	w174	sich	ſich	sich	PRF
s4	w175	für	fuͤr	für	APPR
s4	w176	Ungelegenheit	Ungelegenheit	Ungelegenheit	NN
s4	w177	zu	zu	zu	PTKZU
s4	w178	hüten	huͤten	hüten	VVINF
s4	w179	wissen	wiſſen	wissen	VVINF
s4	w17a	werden	werden	werden	VAINF
s4	w17b	.	.	.	$.
s5	w17c	Und	Und	und	KON
s5	w17d	Wir	Wir	wir	PPER
s5	w17e	sind	ſeind	sein	VAFIN
s5	w17f	zu	zu	zu	APPR
s5	w180	Gnaden	Gnaden	Gnade	NN
s5	w181	geneigt	geneiget	neigen	VVPP
s5	w182	.	.	.	$.
s6	w183	Geben	Geben	Geben	NN
s6	w184	in	in	in	APPR
s6	w185	Unser	Unſer	unsere	PPOSAT
s6	w186	Stadt	Stadt	Stadt	NN
s6	w187	Braunsweig	Braunſweig	Braunsweig	NE
s6	w188	den	den	d	ART
s6	w189	23.	23.	23.	ADJA
s6	w18a	Septembris/1680	Septembris/1680	Septembris/1680	NN
s6	w18b	.	.	.	$.
