Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s348	w59cd	haben	haben	haben	VAFIN
s348	w59ce	?	?	?	$.
s4	w27	Es	ES	es	PPER
s4	w28	ist	iſt	sein	VAFIN
s4	w29	nichts	nichts	nichts	PIS
s4	w2a	in	in	in	APPR
s4	w2b	der	der	d	ART
s4	w2c	Welt	Welt	Welt	NN
s4	w2d	so	ſo	so	ADV
s4	w2e	wunderlich	wunderlich	wunderlich	ADJD
s4	w2f	,	,	,	$,
s4	w30	das	das	die	PRELS
s4	w31	man	man	man	PIS
s4	w32	nicht	nicht	nicht	PTKNEG
s4	w33	von	von	von	APPR
s4	w34	einem	einem	eine	ART
s4	w35	bösen	boͤſen	böse	ADJA
s4	w36	Skribenten	Scribenten	Skribent	NN
s4	w37	,	,	,	$,
s4	w38	der	der	die	PRELS
s4	w39	durch	durch	durch	APPR
s4	w3a	eine	eine	eine	ART
s4	w3b	Satire	Satyre	Satire	NN
s4	w3c	in	in	in	APPR
s4	w3d	Wut	Wuth	Wut	NN
s4	w3e	gebracht	gebracht	bringen	VVPP
s4	w3f	ist	iſt	sein	VAFIN
s4	w40	,	,	,	$,
s4	w41	vermuten	vermuthen	vermuten	VVINF
s4	w42	müsse	muͤſſe	müssen	VMFIN
s4	w43	.	.	.	$.
s5	w44	Leute	Leute	Leute	NN
s5	w45	dieser	dieſer	diese	PDAT
s5	w46	Art	Art	Art	NN
s5	w47	wissen	wiſſen	wissen	VVFIN
s5	w48	in	in	in	APPR
s5	w49	solcher	ſolcher	solch	PIAT
s5	w4a	Angst	Angſt	Angst	NN
s5	w4b	nicht	nicht	nicht	PTKNEG
s5	w4c	,	,	,	$,
s5	w4d	was	was	was	PWS
s5	w4e	sie	ſie	sie	PPER
s5	w4f	tun	thun	tun	VVINF
s5	w50	.	.	.	$.
s6	w51	Sie	Sie	sie	PPER
s6	w52	sehen	ſehen	sehen	VVFIN
s6	w53	,	,	,	$,
s6	w54	daß	daß	daß	KOUS
s6	w55	jedermann	jedermann	jedermann	PIS
s6	w56	ihre	ihre	ihr	PPOSAT
s6	w57	Torheit	Thorheit	Torheit	NN
s6	w58	erkennt	erkennt	erkennen	VVFIN
s6	w59	,	,	,	$,
s6	w5a	und	und	und	KON
s6	w5b	daß	daß	daß	KOUS
s6	w5c	niemand	niemand	niemand	PIS
s6	w5d	ist	iſt	sein	VAFIN
s6	w5e	,	,	,	$,
s6	w5f	der	der	die	PRELS
s6	w60	sich	ſich	sich	PRF
s6	w61	ihrer	ihrer	ihr	PPOSAT
s6	w62	annimmt	annimmt	annehmen	VVFIN
s6	w63	.	.	.	$.
s7	w64	Wenn	Wenn	wenn	KOUS
s7	w65	sie	ſie	sie	PPER
s7	w66	dann	dann	dann	ADV
s7	w67	nicht	nicht	nicht	PTKNEG
s7	w68	wissen	wiſſen	wissen	VVINF
s7	w69	,	,	,	$,
s7	w6a	wo	wo	wo	PWAV
s7	w6b	sie	ſie	sie	PPER
s7	w6c	sich	ſich	sich	PRF
s7	w6d	hinwenden	hinwenden	hinwenden	VVINF
s7	w6e	sollen	ſollen	sollen	VMFIN
s7	w6f	,	,	,	$,
s7	w70	so	ſo	so	ADV
s7	w71	fassen	faſſen	fassen	VVFIN
s7	w72	sie	ſie	sie	PPER
s7	w73	aus	aus	aus	APPR
s7	w74	Verzweifelung	Verzweifelung	Verzweifelung	NN
s7	w75	die	die	d	ART
s7	w76	Hörner	Hoͤrner	Horn	NN
s7	w77	des	des	d	ART
s7	w78	Altars	Altars	Altar	NN
s7	w79	.	.	.	$.
s7	w7a	-	‒	-	$(
s7	w7b	-	‒	-	$(
s7	w7c	-	‒	-	$(
s7	w7d	-	‒	-	$(
s7	w7e	Man	Man	man	PIS
s7	w7f	darf	darf	dürfen	VMFIN
s7	w80	sich	ſich	sich	PRF
s7	w81	nicht	nicht	nicht	PTKNEG
s7	w82	wundern	wundern	wundern	VVINF
s7	w83	,	,	,	$,
s7	w84	warum	warum	warum	PWAV
s7	w85	die	die	d	ART
s7	w86	notleidenden	nothleidenden	notleidend	ADJA
s7	w87	Skribenten	Scribenten	Skribent	NN
s7	w88	ihre	ihre	ihr	PPOSAT
s7	w89	Verfolger	Verfolger	Verfolger	NN
s7	w8a	,	,	,	$,
s7	w8b	mit	mit	mit	APPR
s7	w8c	denen	denen	die	PRELS
s7	w8d	sie	ſie	sie	PPER
s7	w8e	nicht	nicht	nicht	PTKNEG
s7	w8f	auskommen	auskommen	auskommen	VVINF
s7	w90	können	koͤnnen	können	VMINF
s7	w91	,	,	,	$,
s7	w92	allemal	allemahl	allemal	ADV
s7	w93	einer	einer	eine	ART
s7	w94	Gottlosigkeit	Gottloſigkeit	Gottlosigkeit	NN
s7	w95	beschuldigen	beſchuldigen	beschuldigen	VVFIN
s7	w96	.	.	.	$.
s8	w97	Dieses	Dieſes	diese	PDS
s8	w98	ist	iſt	sein	VAFIN
s8	w99	unstreitig	unſtreitig	unstreitig	ADJD
s8	w9a	das	das	d	ART
s8	w9b	gemächlichste	gemaͤchlichſte	gemächlich	ADJA
s8	w9c	,	,	,	$,
s8	w9d	sicherste	ſicherſte	sicher	ADJA
s8	w9e	und	und	und	KON
s8	w9f	kräftigste	kraͤftigſte	kräftig	ADJA
s8	wa0	Mittel	Mittel	Mittel	NN
s8	wa1	,	,	,	$,
s8	wa2	seinen	ſeinen	seine	PPOSAT
s8	wa3	Feind	Feind	Feind	NN
s8	wa4	zu	zu	zu	PTKZU
s8	wa5	unterdrücken	unterdruͤcken	unterdrücken	VVINF
s8	wa6	,	,	,	$,
s8	wa7	und	und	und	KON
s8	wa8	man	man	man	PIS
s8	wa9	kommt	koͤmmt	kommen	VVFIN
s8	waa	weiter	weiter	weiter	ADV
s8	wab	damit	damit	damit	PAV
s8	wac	,	,	,	$,
s8	wad	als	als	als	KOKOM
s8	wae	wenn	wenn	wenn	KOUS
s8	waf	man	man	man	PIS
s8	wb0	sich	ſich	sich	PRF
s8	wb1	in	in	in	APPR
s8	wb2	einen	einen	eine	ART
s8	wb3	ordentlichen	ordentlichen	ordentlich	ADJA
s8	wb4	Kampf	Kampf	Kampf	NN
s8	wb5	einlassen	einlaſſen	einlassen	VVINF
s8	wb6	wollte	wollte	wollen	VMFIN
s8	wb7	.	.	.	$.
s9	wb8	Es	Es	es	PPER
s9	wb9	gleicht	gleicht	gleichen	VVFIN
s9	wba	,	,	,	$,
s9	wbb	wie	wie	wie	PWAV
s9	wbc	ein	ein	eine	ART
s9	wbd	gewisser	gewiſſer	gewiß	ADJA
s9	wbe	Scribent	Scribent	Scribent	NE
s9	wbf	sagt	ſagt	sagen	VVFIN
s9	wc0	,	,	,	$,
s9	wc1	einer	einer	eine	ART
s9	wc2	Mine	Mine	Mine	NN
s9	wc3	,	,	,	$,
s9	wc4	durch	durch	durch	APPR
s9	wc5	welche	welche	welche	PRELS
s9	wc6	der	der	d	ART
s9	wc7	Feind	Feind	Feind	NN
s9	wc8	,	,	,	$,
s9	wc9	ehe	ehe	ehe	KOUS
s9	wca	er	er	er	PPER
s9	wcb	sich_es	ſichs	sich_es	PIS
s9	wcc	versieht	verſiehet	versehen	VVFIN
s9	wcd	,	,	,	$,
s9	wce	in	in	in	APPR
s9	wcf	die	die	d	ART
s9	wd0	Luft	Luft	Luft	NN
s9	wd1	gesprengt	geſprenget	sprengen	VVPP
s9	wd2	wird	wird	werden	VAFIN
s9	wd3	,	,	,	$,
s9	wd4	und	und	und	KON
s9	wd5	es	es	es	PPER
s9	wd6	ist	iſt	sein	VAFIN
s9	wd7	selten	ſelten	selten	ADJD
s9	wd8	ohne	ohne	ohne	APPR
s9	wd9	Wirkung	Wuͤrckung	Wirkung	NN
s9	wda	.	.	.	$.
sa	wdb	Liscov	Liſcov	liscov	XY
sa	wdc	Bl.	Bl.	bl.	XY
sa	wdd	209	209	209	CARD
sa	wde	.	.	.	$.
sb	wdf	Die	DJe	d	ART
sb	we0	christliche	chriſtliche	christlich	ADJA
sb	we1	Religion	Religion	Religion	NN
sb	we2	ist	iſt	sein	VAFIN
sb	we3	eine	eine	eine	ART
sb	we4	Lehre	Lehre	Lehre	NN
sb	we5	der	der	d	ART
sb	we6	Wahrheit	Wahrheit	Wahrheit	NN
sb	we7	zur	zur	zur	APPRART
sb	we8	Gottseligkeit	Gottſeligkeit	Gottseligkeit	NN
sb	we9	.	.	.	$.
sc	wea	Der	Der	d	ART
sc	web	Lehrbegriff	Lehrbegriff	Lehrbegriff	NN
sc	wec	derselben	derſelben	dieselbe	PDS
sc	wed	ist	iſt	sein	VAFIN
sc	wee	ein	ein	eine	ART
sc	wef	Zusammenhäng	Zuſammenhang	Zusammenhäng	NN
sc	wf0	der	der	d	ART
sc	wf1	erhabensten	erhabenſten	erhaben	ADJA
sc	wf2	theoretischen	theoretiſchen	theoretisch	ADJA
sc	wf3	und	und	und	KON
sc	wf4	praktischen	practiſchen	praktisch	ADJA
sc	wf5	Wahrheiten	Wahrheiten	Wahrheit	NN
sc	wf6	,	,	,	$,
sc	wf7	welche	welche	welche	PRELS
sc	wf8	die	die	d	ART
sc	wf9	Vernunft	Vernunft	Vernunft	NN
sc	wfa	,	,	,	$,
sc	wfb	nachdem	nachdem	nachdem	KOUS
sc	wfc	sie	ſie	sie	PPER
sc	wfd	einmal	einmahl	einmal	ADV
sc	wfe	offenbart	geoffenbaret	offenbaren	VVPP
sc	wff	worden	worden	werden	VAPP
sc	w100	sind	ſind	sein	VAFIN
sc	w101	,	,	,	$,
sc	w102	nicht	nicht	nicht	PTKNEG
sc	w103	genügsam	genugſam	genügsam	ADJD
sc	w104	bewundern	bewundern	bewundern	VVINF
sc	w105	kann	kan	können	VMFIN
sc	w106	.	.	.	$.
sd	w107	Diese	Dieſe	diese	PDAT
sd	w108	heilsamen	heilſamen	heilsam	ADJA
sd	w109	Lehrsätze	Lehrſaͤtze	Lehrsatz	NN
sd	w10a	gründen	gruͤnden	gründen	VVFIN
sd	w10b	sich	ſich	sich	PRF
sd	w10c	auf	auf	auf	APPR
sd	w10d	gewisse	gewiſſe	gewiß	ADJA
sd	w10e	historische	hiſtoriſche	historisch	ADJA
sd	w10f	Begebenheiten	Begebenheiten	Begebenheit	NN
sd	w110	,	,	,	$,
sd	w111	ohne	ohne	ohne	APPR
sd	w112	welche	welche	welche	PRELS
sd	w113	sie	ſie	sie	PPER
sd	w114	weder	weder	weder	KON
sd	w115	gründlich	gruͤndlich	gründlich	ADJD
sd	w116	erkennt	erkennt	erkennen	VVFIN
sd	w117	;	;	;	$.
sd	w118	noch	noch	noch	ADV
sd	w119	derselben	derſelben	dieselbe	PDAT
sd	w11a	Wahrheit	Wahrheit	Wahrheit	NN
sd	w11b	und	und	und	KON
sd	w11c	Göttlichkeit	Goͤttlichkeit	Göttlichkeit	NN
sd	w11d	sattsam	ſattſam	sattsam	ADJD
sd	w11e	erwiesen	erwieſen	erweisen	VVPP
sd	w11f	werden	werden	werden	VAINF
sd	w120	kann	kan	können	VMFIN
sd	w121	.	.	.	$.
se	w122	Daher	Daher	daher	PAV
se	w123	leget	leget	legen	VVFIN
se	w124	die	die	d	ART
se	w125	H.	H.	H.	NE
se	w126	Schrift	Schrift	Schrift	NN
se	w127	,	,	,	$,
se	w128	in	in	in	APPR
se	w129	welcher	welcher	welche	PRELS
se	w12a	die	die	d	ART
se	w12b	göttliche	goͤttliche	göttlich	ADJA
se	w12c	Offenbarung	Offenbarung	Offenbarung	NN
se	w12d	enthalten	enthalten	enthalten	VVPP
se	w12e	ist	iſt	sein	VAFIN
se	w12f	,	,	,	$,
se	w130	auch	auch	auch	ADV
se	w131	eine	eine	eine	ART
se	w132	historische	hiſtoriſche	historisch	ADJA
se	w133	Erzählung	Erzehlung	Erzählung	NN
se	w134	zum	zum	zum	APPRART
se	w135	Grund	Grund	Grund	NN
se	w136	voraus	voraus	voraus	PTKVZ
se	w137	,	,	,	$,
se	w138	die	die	die	PRELS
se	w139	mit	mit	mit	APPR
se	w13a	denen	denen	die	PRELS
se	w13b	geoffenbarten	geoffenbareten	offenbart	ADJA
se	w13c	Wahrheiten	Wahrheiten	Wahrheit	NN
se	w13d	in	in	in	APPR
se	w13e	einem	einem	eine	ART
se	w13f	genauen	genauen	genau	ADJA
se	w140	Zusammenhänge	Zuſammenhange	Zusammenhang	NN
se	w141	steht	ſtehet	stehen	VVFIN
se	w142	.	.	.	$.
sf	w143	Daraus	Daraus	daraus	PAV
sf	w144	läßt	laͤßt	lassen	VVFIN
sf	w145	sich	ſich	sich	PRF
sf	w146	aber	aber	aber	ADV
sf	w147	keineswegs	keineswegs	keineswegs	ADV
sf	w148	schließen	ſchlieſſen	schließen	VVINF
sf	w149	,	,	,	$,
sf	w14a	daß	daß	daß	KOUS
sf	w14b	alle	alle	alle	PIAT
sf	w14c	absonderlichen	abſonderlichen	absonderlich	ADJA
sf	w14d	Geschichten	Geſchichten	Geschichte	NN
sf	w14e	,	,	,	$,
sf	w14f	die	die	die	PRELS
sf	w150	in	in	in	APPR
sf	w151	den	den	d	ART
sf	w152	Heil	Heil	Heil	NN
sf	w153	.	.	.	$.
s10	w154	Schriften	Schriften	Schrift	NN
s10	w155	erzählt	erzehlet	erzählen	VVPP
s10	w156	werden	werden	werden	VAINF
s10	w157	,	,	,	$,
s10	w158	eine	eine	eine	ART
s10	w159	gleich	gleich	gleich	ADV
s10	w15a	nahe	nahe	nah	ADJA
s10	w15b	und	und	und	KON
s10	w15c	notwendige	nothwendige	notwendig	ADJA
s10	w15d	Verbindung	Verbindung	Verbindung	NN
s10	w15e	mit	mit	mit	APPR
s10	w15f	dem	dem	d	ART
s10	w160	Wesentlichen	Weſentlichen	Wesentliche	NN
s10	w161	in	in	in	APPR
s10	w162	der	der	d	ART
s10	w163	Religion	Religion	Religion	NN
s10	w164	haben	haben	haben	VAFIN
s10	w165	;	;	;	$.
s10	w166	zumal	zumahlen	zumal	KOUS
s10	w167	da	da	da	ADV
s10	w168	einige	einige	einige	PIAT
s10	w169	derselben	derſelben	dieselbe	PDAT
s10	w16a	nur	nur	nur	ADV
s10	w16b	als	als	als	KOKOM
s10	w16c	Nebenumstände	Nebenumſtaͤnde	Nebenumstand	NN
s10	w16d	zu	zu	zu	PTKZU
s10	w16e	betrachten	betrachten	betrachten	VVINF
s10	w16f	sind	ſind	sein	VAFIN
s10	w170	,	,	,	$,
s10	w171	welche	welche	welche	PRELS
s10	w172	alleine	alleine	alleine	ADV
s10	w173	in	in	in	APPR
s10	w174	der	der	d	ART
s10	w175	Absicht	Abſicht	Absicht	NN
s10	w176	angeführt	angefuͤhret	anführen	VVPP
s10	w177	werden	werden	werden	VAINF
s10	w178	,	,	,	$,
s10	w179	um	um	um	KOUI
s10	w17a	der	der	d	ART
s10	w17b	ganzen	gantzen	ganz	ADJA
s10	w17c	Erzählung	Erzehlung	Erzählung	NN
s10	w17d	einen	einen	eine	ART
s10	w17e	mehreren	mehrern	mehrere	PIAT
s10	w17f	Grad	Grad	Grad	NN
s10	w180	der	der	d	ART
s10	w181	Wahrscheinlichkeit	Wahrſcheinlichkeit	Wahrscheinlichkeit	NN
s10	w182	mitzuteilen	mitzutheilen	mitteilen	VVIZU
s10	w183	,	,	,	$,
s10	w184	und	und	und	KON
s10	w185	dieselbe	dieſelbe	dieselbe	PDAT
s10	w186	in	in	in	APPR
s10	w187	ein	ein	eine	ART
s10	w188	helleres	helleres	hell	ADJA
s10	w189	Licht	Licht	Licht	NN
s10	w18a	zu	zu	zu	PTKZU
s10	w18b	setzen	ſetzen	setzen	VVINF
s10	w18c	.	.	.	$.
s11	w18d	Von	Von	von	APPR
s11	w18e	dieser	dieſer	diese	PDAT
s11	w18f	Art	Art	Art	NN
s11	w190	ist	iſt	sein	VAFIN
s11	w191	z.	z.	z.	APPRART
s11	w192	B.	B.	B.	NN
s11	w193	alles	alles	alle	PIS
s11	w194	,	,	,	$,
s11	w195	was	was	was	PRELS
s11	w196	hier	hier	hier	ADV
s11	w197	und	und	und	KON
s11	w198	da	da	da	ADV
s11	w199	beyläuftig	beylaͤuftig	Beyläuftig	NE
s11	w19a	von	von	von	APPR
s11	w19b	der	der	d	ART
s11	w19c	Bosheit	Bosheit	Bosheit	NN
s11	w19d	,	,	,	$,
s11	w19e	List	Liſt	List	NN
s11	w19f	und	und	und	KON
s11	w1a0	Gewalt	Gewalt	Gewalt	NN
s11	w1a1	der	der	d	ART
s11	w1a2	geschworenen	geſchwornen	geschwören	ADJA
s11	w1a3	Feinde	Feinde	Feind	NN
s11	w1a4	und	und	und	KON
s11	w1a5	Verfolger	Verfolger	Verfolger	NN
s11	w1a6	der	der	d	ART
s11	w1a7	Wahrheit	Wahrheit	Wahrheit	NN
s11	w1a8	angebracht	angebracht	anbringen	VVPP
s11	w1a9	wird	wird	werden	VAFIN
s11	w1aa	.	.	.	$.
s12	w1ab	Alle	Alle	alle	PIS
s12	w1ac	diese	dieſe	diese	PDAT
s12	w1ad	absonderlichen	abſonderlichen	absonderlich	ADJA
s12	w1ae	Begebenheiten	Begebenheiten	Begebenheit	NN
s12	w1af	haben	haben	haben	VAFIN
s12	w1b0	eine	eine	eine	ART
s12	w1b1	bloß	bloß	bloß	ADV
s12	w1b2	zufällige	zufaͤllige	zufällig	ADJA
s12	w1b3	Verbindung	Verbindung	Verbindung	NN
s12	w1b4	mit	mit	mit	APPR
s12	w1b5	der	der	d	ART
s12	w1b6	Religion	Religion	Religion	NN
s12	w1b7	.	.	.	$.
s13	w1b8	Die	Die	d	ART
s13	w1b9	Wahrheit	Wahrheit	Wahrheit	NN
s13	w1ba	würde	wuͤrde	werden	VAFIN
s13	w1bb	immer	immer	immer	ADV
s13	w1bc	Wahrheit	Wahrheit	Wahrheit	NN
s13	w1bd	geblieben	geblieben	bleiben	VVPP
s13	w1be	sein	ſeyn	sein	VAINF
s13	w1bf	,	,	,	$,
s13	w1c0	wenn	wenn	wenn	KOUS
s13	w1c1	sie	ſie	sie	PPER
s13	w1c2	schon	ſchon	schon	ADV
s13	w1c3	von	von	von	APPR
s13	w1c4	niemand	niemand	niemand	PIS
s13	w1c5	wäre	waͤre	sein	VAFIN
s13	w1c6	angefochten	angefochten	anfechten	VVPP
s13	w1c7	oder	oder	oder	KON
s13	w1c8	verfolget	verfolget	verfolgen	VVFIN
s13	w1c9	worden	worden	werden	VAPP
s13	w1ca	.	.	.	$.
s14	w1cb	Da	Da	da	KOUS
s14	w1cc	nun	nun	nun	ADV
s14	w1cd	aber	aber	aber	ADV
s14	w1ce	die	die	d	ART
s14	w1cf	Predigt	Predigt	Predigt	NN
s14	w1d0	von	von	von	APPR
s14	w1d1	Jesu	Jeſu	Jesu	NE
s14	w1d2	,	,	,	$,
s14	w1d3	die	die	die	PRELS
s14	w1d4	den	den	d	ART
s14	w1d5	Juden	Juden	Jude	NN
s14	w1d6	ein	ein	eine	ART
s14	w1d7	Ärgernis	Aergerniß	Ärgernis	NN
s14	w1d8	und	und	und	KON
s14	w1d9	den	den	d	ART
s14	w1da	Griechen	Griechen	Grieche	NN
s14	w1db	eine	eine	eine	ART
s14	w1dc	Torheit	Thorheit	Torheit	NN
s14	w1dd	gewesen	geweſen	sein	VAPP
s14	w1de	,	,	,	$,
s14	w1df	ungeachtet	ungeachtet	ungeachtet	APPR
s14	w1e0	alles	alles	alle	PIS
s14	w1e1	Widerspruchs	Widerſpruchs	Widerspruch	NN
s14	w1e2	und	und	und	KON
s14	w1e3	aller	aller	alle	PIAT
s14	w1e4	Gewalt	Gewalt	Gewalt	NN
s14	w1e5	,	,	,	$,
s14	w1e6	in	in	in	APPR
s14	w1e7	der	der	d	ART
s14	w1e8	Welt	Welt	Welt	NN
s14	w1e9	überall	uͤberall	überall	ADV
s14	w1ea	sieghaft	ſieghaft	sieghaft	ADJD
s14	w1eb	durchgedrungen	durchgedrungen	durchdringen	VVPP
s14	w1ec	,	,	,	$,
s14	w1ed	so	ſo	so	ADV
s14	w1ee	wurde	ward	werden	VAFIN
s14	w1ef	dadurch	dadurch	dadurch	PAV
s14	w1f0	offenbar	offenbar	offenbar	ADJD
s14	w1f1	,	,	,	$,
s14	w1f2	daß	daß	daß	KOUS
s14	w1f3	dieser	dieſer	diese	PDAT
s14	w1f4	Sieg	Sieg	Sieg	NN
s14	w1f5	über	uͤber	über	APPR
s14	w1f6	den	den	d	ART
s14	w1f7	Unglauben	Unglauben	Unglauben	NN
s14	w1f8	und	und	und	KON
s14	w1f9	den	den	d	ART
s14	w1fa	Afterglauben	Afterglauben	Afterglauben	NN
s14	w1fb	ein	ein	eine	ART
s14	w1fc	Werk	Werck	Werk	NN
s14	w1fd	der	der	d	ART
s14	w1fe	göttlichen	goͤttlichen	göttlich	ADJA
s14	w1ff	Kraft	Kraft	Kraft	NN
s14	w200	gewesen	geweſen	sein	VAPP
s14	w201	sei	ſey	sein	VAFIN
s14	w202	.	.	.	$.
s15	w203	Mithin	Mithin	mithin	ADV
s15	w204	da	da	da	KOUS
s15	w205	die	die	d	ART
s15	w206	Absicht	Abſicht	Absicht	NN
s15	w207	dieser	dieſer	diese	PDAT
s15	w208	Feinde	Feinde	Feind	NN
s15	w209	und	und	und	KON
s15	w20a	Verfolger	Verfolger	Verfolger	NN
s15	w20b	keineswegs	keineswegs	keineswegs	ADV
s15	w20c	gewesen	geweſen	sein	VAPP
s15	w20d	ist	iſt	sein	VAFIN
s15	w20e	,	,	,	$,
s15	w20f	den	den	die	PRELS
s15	w210	in	in	in	APPR
s15	w211	den	den	d	ART
s15	w212	göttlichen	goͤttlichen	göttlich	ADJA
s15	w213	Absichten	Abſichten	Absicht	NN
s15	w214	gegründeten	gegruͤndeten	gegründet	ADJA
s15	w215	Triumph	Triumph	Triumph	NN
s15	w216	der	der	d	ART
s15	w217	Wahrheit	Wahrheit	Wahrheit	NN
s15	w218	zu	zu	zu	PTKZU
s15	w219	befördern	befoͤrdern	befördern	VVINF
s15	w21a	,	,	,	$,
s15	w21b	oder	oder	oder	KON
s15	w21c	durch	durch	durch	APPR
s15	w21d	ihren	ihren	ihr	PPOSAT
s15	w21e	Widerstand	Widerſtand	Widerstand	NN
s15	w21f	desto	deſto	desto	ADV
s15	w220	herrlicher	herrlicher	herrlich	ADJA
s15	w221	zu	zu	zu	PTKZU
s15	w222	machen	machen	machen	VVINF
s15	w223	;	;	;	$.
s15	w224	sondern	ſondern	sondern	KON
s15	w225	vielmehr	vielmehr	vielmehr	ADV
s15	w226	denselben	denſelben	dieselbe	PDS
s15	w227	durch	durch	durch	APPR
s15	w228	List	Liſt	List	NN
s15	w229	und	und	und	KON
s15	w22a	Gewalt	Gewalt	Gewalt	NN
s15	w22b	zu	zu	zu	PTKZU
s15	w22c	hintertreiben	hintertreiben	hintertreiben	VVINF
s15	w22d	,	,	,	$,
s15	w22e	und	und	und	KON
s15	w22f	zu	zu	zu	PTKZU
s15	w230	verdunkeln	verdunckeln	verdunkeln	VVINF
s15	w231	;	;	;	$.
s15	w232	so	ſo	so	ADV
s15	w233	wird	wird	werden	VAFIN
s15	w234	hoffentlich	hoffentlich	hoffentlich	ADV
s15	w235	kein	kein	keine	PIAT
s15	w236	Verständiger	Verſtaͤndiger	Verständiger	NN
s15	w237	verlangen	verlangen	verlangen	VVFIN
s15	w238	,	,	,	$,
s15	w239	daß	daß	daß	KOUS
s15	w23a	man	man	man	PIS
s15	w23b	,	,	,	$,
s15	w23c	wegen	wegen	wegen	APPR
s15	w23d	dieses	dieſes	diese	PDAT
s15	w23e	für	fuͤr	für	APPR
s15	w23f	die	die	d	ART
s15	w240	Wahrheit	Wahrheit	Wahrheit	NN
s15	w241	so	ſo	so	ADV
s15	w242	vorteilhaften	vortheilhaften	vorteilhaft	ADJA
s15	w243	Erfolges	Erfolges	Erfolg	NN
s15	w244	,	,	,	$,
s15	w245	von	von	von	APPR
s15	w246	den	den	d	ART
s15	w247	boshaften	boshaften	boshaft	ADJA
s15	w248	Absichten	Abſichten	Absicht	NN
s15	w249	dieser	dieſer	diese	PDAT
s15	w24a	Feinde	Feinde	Feind	NN
s15	w24b	und	und	und	KON
s15	w24c	den	den	d	ART
s15	w24d	angewendeten	angewendeten	angewendet	ADJA
s15	w24e	an	an	an	APPR
s15	w24f	sich	ſich	sich	PRF
s15	w250	selbst	ſelbſt	selbst	ADV
s15	w251	höchststrafbaren	hoͤchſtſtrafbaren	höchststrafbar	ADJA
s15	w252	Mitteln	Mitteln	Mittel	NN
s15	w253	gelinder	gelinder	gelind	ADJD
s15	w254	,	,	,	$,
s15	w255	als	als	als	KOUS
s15	w256	es	es	es	PPER
s15	w257	die	die	d	ART
s15	w258	Natur	Natur	Natur	NN
s15	w259	der	der	d	ART
s15	w25a	Sache	Sache	Sache	NN
s15	w25b	erlaubet	erlaubet	erlauben	VVFIN
