Sent_ID	Token_ID	Corr_token	Orig_token	Lemma	POS
s4	w9a	Wässer	Waͤſſer	Wasser	NN
s4	w9b	und	und	und	KON
s4	w9c	Ströme	Stroͤme	Strom	NN
s4	w9d	finden	finden	finden	VVINF
s4	w9e	lässt	laͤſſet	lassen	VVFIN
s4	w9f	;	;	;	$.
s4	wa0	und	und	und	KON
s4	wa1	gleich	gleich	gleich	ADV
s4	wa2	wie	wie	wie	KOKOM
s4	wa3	ich	ich	ich	PPER
s4	wa4	damals	damals	damals	ADV
s4	wa5	zum	zum	zum	APPRART
s4	wa6	Kriege	Kriege	Krieg	NN
s4	wa7	bestimmet	beſtimmet	bestimmen	VVFIN
s4	wa8	war	war	sein	VAFIN
s4	wa9	,	,	,	$,
s4	waa	so	ſo	so	ADV
s4	wab	schickte	ſchickte	schicken	VVFIN
s4	wac	ich	ich	ich	PPER
s4	wad	mich	mich	mich	PRF
s4	wae	durch	durch	durch	APPR
s4	waf	die	die	d	ART
s4	wb0	Erlernung	Erlernung	Erlernung	NN
s4	wb1	der	der	d	ART
s4	wb2	Mathematik	Mathematic	Mathematik	NN
s4	wb3	,	,	,	$,
s4	wb4	der	der	d	ART
s4	wb5	Ingenieur-Kunst	Ingenieur-Kunſt	Ingenieur-Kunst	NN
s4	wb6	,	,	,	$,
s4	wb7	der	der	d	ART
s4	wb8	Mechanik	Mechanic	Mechanik	NN
s4	wb9	,	,	,	$,
s4	wba	und	und	und	KON
s4	wbb	alles	alles	alle	PIS
s4	wbc	dessen	deſſen	die	PDS
s4	wbd	,	,	,	$,
s4	wbe	was	was	was	PRELS
s4	wbf	einem	einem	eine	ART
s4	wc0	Menschen	Menſchen	Mensch	NN
s4	wc1	der	der	d	ART
s4	wc2	ein	ein	eine	ART
s4	wc3	Soldat	Soldate	Soldat	NN
s4	wc4	wird	wird	werden	VAFIN
s4	wc5	,	,	,	$,
s4	wc6	nützen	nuͤtzen	nützen	VVINF
s4	wc7	kann	kan	können	VMFIN
s4	wc8	,	,	,	$,
s4	wc9	dazu	dazu	dazu	PAV
s4	wca	aufs	aufs	aufs	APPRART
s4	wcb	Beste	Beſte	Beste	NN
s4	wcc	an	an	an	PTKVZ
s4	wcd	.	.	.	$.
s5	wce	Ich	Jch	ich	PPER
s5	wcf	begriff	begriff	begreifen	VVFIN
s5	wd0	ohne	ohne	ohne	APPR
s5	wd1	viele	viele	viel	PIAT
s5	wd2	Mühe	Muͤhe	Mühe	NN
s5	wd3	,	,	,	$,
s5	wd4	daß	daß	daß	KOUS
s5	wd5	die	die	d	ART
s5	wd6	Kunst	Kunſt	Kunst	NN
s5	wd7	oder	oder	oder	KON
s5	wd8	Fertigkeit	Fertigkeit	Fertigkeit	NN
s5	wd9	zu	zu	zu	PTKZU
s5	wda	schwimmen	ſchwimmen	schwimmen	VVINF
s5	wdb	einem	einem	eine	ART
s5	wdc	Soldaten	Soldaten	Soldat	NN
s5	wdd	ungemein	ungemein	ungemein	ADV
s5	wde	nützlich	nuͤtzlich	nützlich	ADJD
s5	wdf	und	und	und	KON
s5	we0	nötig	noͤthig	nötig	ADJD
s5	we1	sei	ſey	sein	VAFIN
s5	we2	,	,	,	$,
s5	we3	falls	fals	falls	KOUS
s5	we4	er	er	er	PPER
s5	we5	nicht	nicht	nicht	PTKNEG
s5	we6	öfters	oͤfters	öfters	ADV
s5	we7	Lebens-	Lebens-	lebens-	TRUNC
s5	we8	Gefahr	Gefahr	Gefahr	NN
s5	we9	laufen	laufen	laufen	VVINF
s5	wea	,	,	,	$,
s5	web	oder	oder	oder	KON
s5	wec	die	die	d	ART
s5	wed	beste	beſte	gut	ADJA
s5	wee	Gelegenheit	Gelegenheit	Gelegenheit	NN
s5	wef	,	,	,	$,
s5	wf0	den	den	d	ART
s5	wf1	Feind	Feind	Feind	NN
s5	wf2	anzufallen	anzufallen	anfallen	VVIZU
s5	wf3	und	und	und	KON
s5	wf4	zu	zu	zu	PTKZU
s5	wf5	überraschen	uͤberraſchen	überraschen	VVINF
s5	wf6	,	,	,	$,
s5	wf7	verlieren	verlieren	verlieren	VVINF
s5	wf8	will	will	wollen	VMFIN
s5	wf9	.	.	.	$.
s6	wfa	Indem	Jndem	indem	KOUS
s6	wfb	ich	ich	ich	PPER
s6	wfc	mich	mich	mich	PRF
s6	wfd	nun	nun	nun	ADV
s6	wfe	darin	darin	darin	PAV
s6	wff	übte	uͤbte	üben	VVFIN
s6	w100	,	,	,	$,
s6	w101	wurde	ward	werden	VAFIN
s6	w102	ich	ich	ich	PPER
s6	w103	gleich	gleich	gleich	ADV
s6	w104	Anfangs	Anfangs	anfangs	ADV
s6	w105	gewahr	gewahr	gewahr	ADJD
s6	w106	,	,	,	$,
s6	w107	daß	daß	daß	KOUS
s6	w108	auch	auch	auch	ADV
s6	w109	die	die	d	ART
s6	w10a	größte	groͤſte	groß	ADJA
s6	w10b	Bewegung	Bewegung	Bewegung	NN
s6	w10c	meines	meines	meine	PPOSAT
s6	w10d	Leibes	Leibes	Leib	NN
s6	w10e	mir	mir	ich	PPER
s6	w10f	dabei	dabei	dabei	PAV
s6	w110	nur	nur	nur	ADV
s6	w111	gar	gar	gar	ADV
s6	w112	wenig	wenig	wenig	PIAT
s6	w113	Dienste	Dienſte	Dienst	NN
s6	w114	täte	thaͤte	tun	VVFIN
s6	w115	,	,	,	$,
s6	w116	sintemal	ſintemal	sintemal	KOUS
s6	w117	man	man	man	PIS
s6	w118	doch	doch	doch	ADV
s6	w119	noch	noch	noch	ADV
s6	w11a	großer	groſſer	groß	ADJA
s6	w11b	Gefahr	Gefahr	Gefahr	NN
s6	w11c	ausgestellt	ausgeſtellet	ausstellen	VVPP
s6	w11d	ist	iſt	sein	VAFIN
s6	w11e	,	,	,	$,
s6	w11f	wenn	wenn	wenn	KOUS
s6	w120	man	man	man	PIS
s6	w121	auf	auf	auf	APPR
s6	w122	der	der	d	ART
s6	w123	See	See	See	NN
s6	w124	in	in	in	APPR
s6	w125	einem	einem	eine	ART
s6	w126	Ungewitter	Ungewitter	Ungewitter	ADJA
s6	w127	Schiffbruch	Schifbruch	Schiffbruch	NN
s6	w128	leidet	leidet	leiden	VVFIN
s6	w129	,	,	,	$,
s6	w12a	und	und	und	KON
s6	w12b	ebenmäßig	ebenmaͤßig	ebenmäßig	ADJD
s6	w12c	,	,	,	$,
s6	w12d	wenn	wenn	wenn	KOUS
s6	w12e	man	man	man	PIS
s6	w12f	nur	nur	nur	ADV
s6	w130	über	uͤber	über	APPR
s6	w131	einen	einen	eine	ART
s6	w132	breiten	breiten	breit	ADJA
s6	w133	und	und	und	KON
s6	w134	schnellen	ſchnellen	schnell	ADJA
s6	w135	Strom	Strom	Strom	NN
s6	w136	schwimmen	ſchwimmen	schwimmen	VVINF
s6	w137	will	will	wollen	VMFIN
s6	w138	.	.	.	$.
s7	w139	Auch	Auch	auch	ADV
s7	w13a	diejenigen	diejenigen	diejenige	PDS
s7	w13b	,	,	,	$,
s7	w13c	welche	welche	welche	PRELS
s7	w13d	im	im	im	APPRART
s7	w13e	schwimmen	ſchwimmen	schwimmen	VVFIN
s7	w13f	Meister	Meiſter	Meister	NN
s7	w140	sind	ſind	sein	VAFIN
s7	w141	,	,	,	$,
s7	w142	haben	haben	haben	VAFIN
s7	w143	desfalls	desfals	desfalls	ADV
s7	w144	nicht	nicht	nicht	PTKNEG
s7	w145	weniger	weniger	wenige	PIAT
s7	w146	Gefahr	Gefahr	Gefahr	NN
s7	w147	zu	zu	zu	PTKZU
s7	w148	besorgen	beſorgen	besorgen	VVINF
s7	w149	.	.	.	$.
s8	w14a	Ich	Jch	ich	PPER
s8	w14b	machte	machte	machen	VVFIN
s8	w14c	also	alſo	also	ADV
s8	w14d	daraus	daraus	daraus	PAV
s8	w14e	den	den	d	ART
s8	w14f	Schluß	Schluß	Schluß	NN
s8	w150	,	,	,	$,
s8	w151	daß	daß	daß	KOUS
s8	w152	man	man	man	PIS
s8	w153	durchaus	durchaus	durchaus	ADV
s8	w154	zu	zu	zu	APPR
s8	w155	den	den	d	ART
s8	w156	Kräften	Kraͤften	Kraft	NN
s8	w157	des	des	d	ART
s8	w158	Verstandes	Verſtandes	Verstand	NN
s8	w159	seine	ſeine	seine	PPOSAT
s8	w15a	Zuflucht	Zuflucht	Zuflucht	NN
s8	w15b	nehmen	nehmen	nehmen	VVINF
s8	w15c	,	,	,	$,
s8	w15d	und	und	und	KON
s8	w15e	einige	einige	einige	PIAT
s8	w15f	Vorteile	Vortheile	Vorteil	NN
s8	w160	suchen	ſuchen	suchen	VVFIN
s8	w161	,	,	,	$,
s8	w162	müßte	muͤßte	müssen	VMFIN
s8	w163	,	,	,	$,
s8	w164	welche	welche	welche	PRELS
s8	w165	eine	eine	eine	ART
s8	w166	reife	reife	reif	ADJA
s8	w167	Überlegung	Ueberlegung	Überlegung	NN
s8	w168	an	an	an	APPR
s8	w169	die	die	d	ART
s8	w16a	Hand	Hand	Hand	NN
s8	w16b	geben	geben	geben	VVINF
s8	w16c	könnte	koͤnte	können	VMFIN
s8	w16d	,	,	,	$,
s8	w16e	es	es	es	PPER
s8	w16f	möchte	moͤchte	mögen	VMFIN
s8	w170	nun	nun	nun	ADV
s8	w171	sein	ſeyn	sein	VAINF
s8	w172	,	,	,	$,
s8	w173	daß	daß	daß	KOUS
s8	w174	ich	ich	ich	PPER
s8	w175	dieselbe	dieſelbe	dieselbe	PDAT
s8	w176	entweder	entweder	entweder	KON
s8	w177	selbst	ſelbſt	selbst	ADV
s8	w178	erfände	erfaͤnde	erfinden	VVFIN
s8	w179	,	,	,	$,
s8	w17a	oder	oder	oder	KON
s8	w17b	auch	auch	auch	ADV
s8	w17c	nur	nur	nur	ADV
s8	w17d	mich	mich	ich	PPER
s8	w17e	derjenigen	derjenigen	diejenige	PDS
s8	w17f	Entdeckungen	Entdeckungen	Entdeckung	NN
s8	w180	bediente	bediente	bedienen	VVFIN
s8	w181	,	,	,	$,
s8	w182	die	die	die	PRELS
s8	w183	so	ſo	so	ADV
s8	w184	wohl	wol	wohl	ADV
s8	w185	von	von	von	APPR
s8	w186	den	den	d	ART
s8	w187	Neueren	Neuern	Neueren	NN
s8	w188	als	als	als	KOKOM
s8	w189	Alten	Alten	Alte	NN
s8	w18a	gemacht	gemacht	machen	VVPP
s8	w18b	worden	worden	werden	VAPP
s8	w18c	.	.	.	$.
s9	w18d	Das	Das	d	ART
s9	w18e	erste	erſte	erst	ADJA
s9	w18f	,	,	,	$,
s9	w190	was	was	was	PRELS
s9	w191	mir	mir	ich	PPER
s9	w192	von	von	von	APPR
s9	w193	dieser	dieſer	diese	PDAT
s9	w194	Materie	Materie	Materie	NN
s9	w195	vorkam	vorkam	vorkommen	VVFIN
s9	w196	,	,	,	$,
s9	w197	findet	findet	finden	VVFIN
s9	w198	sich	ſich	sich	PRF
s9	w199	in	in	in	APPR
s9	w19a	einem	einem	eine	ART
s9	w19b	kleinen	kleinen	klein	ADJA
s9	w19c	Buche	Buche	Buche	NN
s9	w19d	,	,	,	$,
s9	w19e	worin	worinnen	worin	PWAV
s9	w19f	der	der	d	ART
s9	w1a0	Verfasser	Verfaſſer	Verfasser	NN
s9	w1a1	eine	eine	eine	ART
s9	w1a2	Beschreibung	Beſchreibung	Beschreibung	NN
s9	w1a3	gibt	giebt	geben	VVFIN
s9	w1a4	,	,	,	$,
s9	w1a5	nicht	nicht	nicht	PTKNEG
s9	w1a6	allein	allein	allein	ADV
s9	w1a7	von	von	von	APPR
s9	w1a8	einer	einer	eine	ART
s9	w1a9	Glockenförmigen	Glockenfoͤrmigen	glockenförmig	ADJA
s9	w1aa	Maschine	Machine	Maschine	NN
s9	w1ab	,	,	,	$,
s9	w1ac	um	um	um	KOUI
s9	w1ad	unter	unter	unter	APPR
s9	w1ae	Wasser	Waſſer	Wasser	NN
s9	w1af	gehen	gehen	gehen	VVINF
s9	w1b0	zu	zu	zu	PTKZU
s9	w1b1	können	koͤnnen	können	VMINF
s9	w1b2	,	,	,	$,
s9	w1b3	sondern	ſondern	sondern	KON
s9	w1b4	auch	auch	auch	ADV
s9	w1b5	von	von	von	APPR
s9	w1b6	einem	einem	eine	ART
s9	w1b7	Gürtel	Guͤrtel	Gürtel	NN
s9	w1b8	und	und	und	KON
s9	w1b9	Bein-Kleidern	Bein-Kleidern	Bein-Kleid	NN
s9	w1ba	,	,	,	$,
s9	w1bb	entweder	entweder	entweder	KON
s9	w1bc	zum	zum	zum	APPRART
s9	w1bd	schwimmen	ſchwimmen	schwimmen	VVINF
s9	w1be	,	,	,	$,
s9	w1bf	oder	oder	oder	KON
s9	w1c0	auf	auf	auf	APPR
s9	w1c1	der	der	d	ART
s9	w1c2	Oberfläche	Oberflaͤche	Oberfläche	NN
s9	w1c3	des	des	d	ART
s9	w1c4	Wassers	Waſſers	Wasser	NN
s9	w1c5	zu	zu	zu	PTKZU
s9	w1c6	bleiben	bleiben	bleiben	VVINF
s9	w1c7	.	.	.	$.
sa	w1c8	Es	Es	es	PPER
sa	w1c9	ist	iſt	sein	VAFIN
sa	w1ca	auch	auch	auch	ADV
sa	w1cb	nicht	nicht	nicht	PTKNEG
sa	w1cc	gar	gar	gar	ADV
sa	w1cd	lange	lange	lange	ADV
sa	w1ce	,	,	,	$,
sa	w1cf	daß	daß	daß	KOUS
sa	w1d0	ein	ein	eine	ART
sa	w1d1	Franzos	Franzos	Franzos	NN
sa	w1d2	,	,	,	$,
sa	w1d3	welcher	welcher	welche	PRELS
sa	w1d4	jedoch	jedoch	jedoch	ADV
sa	w1d5	ohne	ohne	ohne	APPR
sa	w1d6	Zweifel	Zweifel	Zweifel	NN
sa	w1d7	diese	dieſe	diese	PDAT
sa	w1d8	Erfindung	Erfindung	Erfindung	NN
sa	w1d9	aus	aus	aus	APPR
sa	w1da	gedachtem	gedachtem	gedenkt	ADJA
sa	w1db	deutschen	deutſchen	deutsch	ADJA
sa	w1dc	Buche	Buche	Buche	NN
sa	w1dd	entlehnet	entlehnet	entlehnen	VVFIN
sa	w1de	,	,	,	$,
sa	w1df	vermittels	vermittelſt	vermittels	APPR
sa	w1e0	dergleichen	dergleichen	dergleichen	PIS
sa	w1e1	Bein-Kleidern	Bein-Kleidern	Bein-Kleid	NN
sa	w1e2	zu	zu	zu	APPR
sa	w1e3	Paris	Paris	Paris	NE
sa	w1e4	über	uͤber	über	APPR
sa	w1e5	die	die	d	ART
sa	w1e6	Seine	Seine	Seine	NE
sa	w1e7	spazieret	ſpatzieret	spazieren	VVFIN
sa	w1e8	ist	iſt	sein	VAFIN
sa	w1e9	,	,	,	$,
sa	w1ea	und	und	und	KON
sa	w1eb	den	den	d	ART
sa	w1ec	französischen	franzoͤſiſchen	französisch	ADJA
sa	w1ed	Hof	Hof	Hof	NN
sa	w1ee	glauben	glauben	glauben	VVINF
sa	w1ef	gemacht	gemacht	machen	VVPP
sa	w1f0	,	,	,	$,
sa	w1f1	als	als	als	KOKOM
sa	w1f2	wäre	waͤre	sein	VAFIN
sa	w1f3	er	er	er	PPER
sa	w1f4	selbst	ſelbſt	selbst	ADV
sa	w1f5	der	der	d	ART
sa	w1f6	Urheber	Urheber	Urheber	NN
sa	w1f7	von	von	von	APPR
sa	w1f8	dieser	dieſer	diese	PDAT
sa	w1f9	Entdeckung	Entdeckung	Entdeckung	NN
sa	w1fa	.	.	.	$.
sb	w1fb	Gleichwie	Gleichwie	gleichwie	KON
sb	w1fc	man	man	man	PIS
sb	w1fd	sich	ſich	sich	PRF
sb	w1fe	nun	nun	nun	ADV
sb	w1ff	zu	zu	zu	APPR
sb	w200	allen	allen	alle	PIAT
sb	w201	diesen	dieſen	diese	PDAT
sb	w202	Erfindungen	Erfindungen	Erfindung	NN
sb	w203	des	des	d	ART
sb	w204	Leders	Leders	Leder	NN
sb	w205	bedienet	bedienet	bedienen	VVFIN
sb	w206	,	,	,	$,
sb	w207	so	ſo	so	ADV
sb	w208	fährt	faͤhret	fahren	VVFIN
sb	w209	die	die	d	ART
sb	w20a	Luft	Luft	Luft	NN
sb	w20b	gar	gar	gar	ADV
sb	w20c	leicht	leicht	leicht	ADJD
sb	w20d	durch	durch	durch	APPR
sb	w20e	die	die	d	ART
sb	w20f	poros	poros	Poros	NN
sb	w210	heraus	heraus	heraus	PTKVZ
sb	w211	,	,	,	$,
sb	w212	und	und	und	KON
sb	w213	eben	eben	eben	ADV
sb	w214	so	ſo	so	ADV
sb	w215	leicht	leicht	leicht	ADJD
sb	w216	können	koͤnnen	können	VMFIN
sb	w217	die	die	d	ART
sb	w218	Machinen	Machinen	Machinen	NN
sb	w219	von	von	von	APPR
sb	w21a	einer	einer	eine	ART
sb	w21b	Kugel	Kugel	Kugel	NN
sb	w21c	zur	zur	zur	APPRART
sb	w21d	Zeit	Zeit	Zeit	NN
sb	w21e	des	des	d	ART
sb	w21f	Krieges	Krieges	Krieg	NN
sb	w220	,	,	,	$,
sb	w221	oder	oder	oder	KON
sb	w222	auch	auch	auch	ADV
sb	w223	durch	durch	durch	APPR
sb	w224	andere	andere	ander	ADJA
sb	w225	Zufälle	Zufaͤlle	Zufall	NN
sb	w226	,	,	,	$,
sb	w227	verletzet	verletzet	verletzen	VVFIN
sb	w228	werden	werden	werden	VAINF
sb	w229	,	,	,	$,
sb	w22a	daher	daher	daher	PAV
sb	w22b	diese	dieſe	diese	PDAT
sb	w22c	Erfindung	Erfindung	Erfindung	NN
sb	w22d	mir	mir	ich	PPER
sb	w22e	gar	gar	gar	ADV
sb	w22f	gefährlich	gefaͤhrlich	gefährlich	ADJD
sb	w230	vor	vor	vor	APPR
sb	w231	einen	einen	eine	ART
sb	w232	Soldaten	Soldaten	Soldat	NN
sb	w233	vorkommt	vorkommt	vorkommen	VVFIN
sb	w234	,	,	,	$,
sb	w235	zumal	zumal	zumal	ADV
sb	w236	wenn	wenn	wenn	KOUS
sb	w237	man	man	man	PIS
sb	w238	die	die	d	ART
sb	w239	Bein-Kleider	Bein-Kleider	Bein-Kleid	NN
sb	w23a	gebraucht	gebrauchet	gebrauchen	VVPP
sb	w23b	,	,	,	$,
sb	w23c	deren	deren	die	PRELAT
sb	w23d	gedachter	gedachter	gedenkt	ADJA
sb	w23e	Franzos	Franzos	Franzos	NN
sb	w23f	sich	ſich	sich	PRF
sb	w240	bediente	bediente	bedienen	VVFIN
sb	w241	,	,	,	$,
sb	w242	über	uͤber	über	APPR
sb	w243	die	die	die	PRELS
sb	w244	Seine	Seine	seine	PPOSAT
sb	w245	zugehen	zugehen	zugehen	VVINF
sb	w246	,	,	,	$,
sb	w247	indem	indem	indem	KOUS
sb	w248	man	man	man	PIS
sb	w249	dabei	dabey	dabei	PAV
sb	w24a	an	an	an	APPR
sb	w24b	den	den	d	ART
sb	w24c	Füßen	Fuͤſſen	Fuß	NN
sb	w24d	ziemlich	ziemlich	ziemlich	ADV
sb	w24e	starke	ſtarke	stark	ADJA
sb	w24f	bleierne	bleyerne	bleiern	ADJA
sb	w250	Sohlen	Sohlen	Sohle	NN
sb	w251	fest	feſt	fest	PTKVZ
sb	w252	machen	machen	machen	VVINF
sb	w253	muß	muß	müssen	VMFIN
sb	w254	,	,	,	$,
sb	w255	damit	damit	damit	KOUS
sb	w256	man	man	man	PIS
sb	w257	nicht	nicht	nicht	PTKNEG
sb	w258	das	das	d	ART
sb	w259	Gleich-	Gleich-	gleich-	TRUNC
sb	w25a	Gewicht	Gewicht	Gewicht	NN
sb	w25b	verliere	verliere	verlieren	VVFIN
sb	w25c	,	,	,	$,
sb	w25d	und	und	und	KON
sb	w25e	umfalle	umfalle	umfallen	VVFIN
sb	w25f	.	.	.	$.
sc	w260	Ich	Jch	ich	PPER
sc	w261	glaube	glaube	glauben	VVFIN
sc	w262	,	,	,	$,
sc	w263	daß	daß	daß	KOUS
sc	w264	diese	dieſe	diese	PDAT
sc	w265	bleierne	bleyerne	bleiern	ADJA
sc	w266	Sohlen	Sohlen	Sohle	NN
sc	w267	aus	aus	aus	APPR
sc	w268	einem	einem	eine	ART
sc	w269	Krieges-Mann	Krieges-Mann	Krieges-Mann	NN
sc	w26a	fast	faſt	fast	ADV
sc	w26b	eben	eben	eben	ADV
sc	w26c	das	das	die	PDS
sc	w26d	machen	machen	machen	VVINF
sc	w26e	würden	wuͤrden	werden	VAFIN
sc	w26f	,	,	,	$,
sc	w270	was	was	was	PRELS
sc	w271	ein	ein	eine	ART
sc	w272	bleierner	bleyerner	bleiern	ADJA
sc	w273	Vogel	Vogel	Vogel	NN
sc	w274	ist	iſt	sein	VAFIN
sc	w275	,	,	,	$,
sc	w276	der	der	die	PRELS
sc	w277	fliegen	fliegen	fliegen	VVINF
sc	w278	wollte	wolte	wollen	VMFIN
sc	w279	.	.	.	$.
sd	w27a	Über	Ueber	über	APPR
sd	w27b	dieses	dieſes	diese	PDAT
sd	w27c	kommen	kommen	kommen	VVFIN
